type	time
11,6,bnb_webworker	4071.74


#	Waypoints	Mode	ThreadCount	Execution Time	BestTourWeight	Best Tour
0	11	bnb_webworker	6	2034	162	[0,10,9,6,7,3,5,4,2,8,1]
1	11	bnb_webworker	6	2022	162	[0,10,9,6,7,3,5,4,2,8,1]
2	11	bnb_webworker	6	2065	162	[0,10,9,6,7,3,5,4,2,8,1]
3	11	bnb_webworker	6	2005	162	[0,10,9,6,7,3,5,4,2,8,1]
4	11	bnb_webworker	6	1958	162	[0,10,9,6,7,3,5,4,2,8,1]
5	11	bnb_webworker	6	2069	158	[0,9,1,3,8,7,2,4,10,5,6]
6	11	bnb_webworker	6	2200	158	[0,9,1,3,8,7,2,4,10,5,6]
7	11	bnb_webworker	6	2071	158	[0,9,1,3,8,7,2,4,10,5,6]
8	11	bnb_webworker	6	2081	158	[0,9,1,3,8,7,2,4,10,5,6]
9	11	bnb_webworker	6	2079	158	[0,9,1,3,8,7,2,4,10,5,6]
10	11	bnb_webworker	6	1374	151	[0,10,2,3,1,9,7,6,8,5,4]
11	11	bnb_webworker	6	1321	151	[0,10,2,3,1,9,7,6,8,5,4]
12	11	bnb_webworker	6	1373	151	[0,10,2,3,1,9,7,6,8,5,4]
13	11	bnb_webworker	6	1317	151	[0,10,2,3,1,9,7,6,8,5,4]
14	11	bnb_webworker	6	1368	151	[0,10,2,3,1,9,7,6,8,5,4]
15	11	bnb_webworker	6	7523	222	[0,2,9,5,10,3,1,4,7,8,6]
16	11	bnb_webworker	6	7533	222	[0,2,9,5,10,3,1,4,7,8,6]
17	11	bnb_webworker	6	7561	222	[0,2,9,5,10,3,1,4,7,8,6]
18	11	bnb_webworker	6	7491	222	[0,2,9,5,10,3,1,4,7,8,6]
19	11	bnb_webworker	6	7576	222	[0,2,9,5,10,3,1,4,7,8,6]
20	11	bnb_webworker	6	2744	164	[0,9,6,8,7,10,2,1,4,3,5]
21	11	bnb_webworker	6	2734	164	[0,9,6,8,7,10,2,1,4,3,5]
22	11	bnb_webworker	6	2785	164	[0,9,6,8,7,10,2,1,4,3,5]
23	11	bnb_webworker	6	2765	164	[0,9,6,8,7,10,2,1,4,3,5]
24	11	bnb_webworker	6	2741	164	[0,9,6,8,7,10,2,1,4,3,5]
25	11	bnb_webworker	6	8106	248	[0,9,1,7,6,8,4,5,10,3,2]
26	11	bnb_webworker	6	8103	248	[0,9,1,7,6,8,4,5,10,3,2]
27	11	bnb_webworker	6	8092	248	[0,9,1,7,6,8,4,5,10,3,2]
28	11	bnb_webworker	6	8115	248	[0,9,1,7,6,8,4,5,10,3,2]
29	11	bnb_webworker	6	8089	248	[0,9,1,7,6,8,4,5,10,3,2]
30	11	bnb_webworker	6	4972	227	[0,3,10,1,5,9,2,6,7,8,4]
31	11	bnb_webworker	6	5007	227	[0,3,10,1,5,9,2,6,7,8,4]
32	11	bnb_webworker	6	4998	227	[0,3,10,1,5,9,2,6,7,8,4]
33	11	bnb_webworker	6	5029	227	[0,3,10,1,5,9,2,6,7,8,4]
34	11	bnb_webworker	6	4984	227	[0,3,10,1,5,9,2,6,7,8,4]
35	11	bnb_webworker	6	1101	136	[0,4,7,3,1,6,2,10,8,9,5]
36	11	bnb_webworker	6	1092	136	[0,4,7,3,1,6,2,10,8,9,5]
37	11	bnb_webworker	6	1121	136	[0,4,7,3,1,6,2,10,8,9,5]
38	11	bnb_webworker	6	1089	136	[0,4,7,3,1,6,2,10,8,9,5]
39	11	bnb_webworker	6	1107	136	[0,4,7,3,1,6,2,10,8,9,5]
40	11	bnb_webworker	6	10647	227	[0,6,4,5,1,9,7,2,3,10,8]
41	11	bnb_webworker	6	10727	227	[0,6,4,5,1,9,7,2,3,10,8]
42	11	bnb_webworker	6	10693	227	[0,6,4,5,1,9,7,2,3,10,8]
43	11	bnb_webworker	6	10662	227	[0,6,4,5,1,9,7,2,3,10,8]
44	11	bnb_webworker	6	10631	227	[0,6,4,5,1,9,7,2,3,10,8]
45	11	bnb_webworker	6	3424	192	[0,1,6,8,5,4,3,10,9,7,2]
46	11	bnb_webworker	6	3409	192	[0,1,6,8,5,4,3,10,9,7,2]
47	11	bnb_webworker	6	3405	192	[0,1,6,8,5,4,3,10,9,7,2]
48	11	bnb_webworker	6	3439	192	[0,1,6,8,5,4,3,10,9,7,2]
49	11	bnb_webworker	6	3409	192	[0,1,6,8,5,4,3,10,9,7,2]
50	11	bnb_webworker	6	3711	218	[0,6,2,1,8,7,9,10,5,3,4]
51	11	bnb_webworker	6	3671	218	[0,6,2,1,8,7,9,10,5,3,4]
52	11	bnb_webworker	6	3668	218	[0,6,2,1,8,7,9,10,5,3,4]
